comp1	comp2	comp3	type	breed
42.3332407954274	-14.5940550300628	-4.0578874399738	Commercial	PI
43.7014390975269	-15.1873002481347	-0.957386565776673	Commercial	PI
47.1382232531689	-16.9874666008653	-1.82475433234258	Commercial	PI
42.4355383871776	-17.5516933706735	-1.96187312109887	Commercial	PI
44.6999509952087	-16.3440033671675	-5.56622158429013	Commercial	PI
41.4042152662407	-18.6913711784455	-4.720657227224	Commercial	PI
44.8694143638715	-14.7642067860658	-3.3376749468202	Commercial	PI
44.9362584718969	-15.1967920351592	1.27677386396229	Commercial	PI
41.6051710560713	-20.0229590005001	-1.48399931928244	Commercial	PI
45.1820463999295	-13.5370603691364	0.584791621658621	Commercial	PI
42.3216894999839	-18.0525788656997	-1.46725847970156	Commercial	PI
39.7504494032123	-19.9557018396505	-4.53891682621527	Commercial	PI
41.9269219385565	-16.8540566109573	-1.58706716694741	Commercial	PI
44.9842720656317	-16.2660730221242	-3.91284639248671	Commercial	PI
40.1018701712397	-16.1176894016957	-3.18353904994435	Commercial	PI
41.5117413495545	-15.738292798869	-1.81053636240176	Commercial	PI
43.0742391308037	-15.137735218693	-0.79111360841543	Commercial	PI
43.6351723620447	-15.4757795760443	-0.0884502717271252	Commercial	PI
45.2715861853701	-13.9624121145159	0.45226663467555	Commercial	PI
42.3624162087124	-14.9071461012863	-0.772604433950594	Commercial	PI
42.4677271443921	-17.8304337193248	-0.83505588596273	Commercial	PI
42.6044574232003	-16.388250266214	-5.39862640952829	Commercial	PI
38.7676218393409	-18.4423308036198	-5.95258348753317	Commercial	PI
37.3113205455098	-22.1969462539751	-3.03938102591368	Commercial	PI
40.4872669782341	-16.0493727535262	-0.232672464579789	Commercial	PI
40.4516365881847	-17.5482788119435	-2.69527459519062	Commercial	PI
43.1585878935353	-18.2432390754423	-1.79769031110042	Commercial	PI
39.0863031849927	-16.1819064295299	-2.10940982923937	Commercial	PI
46.9729428739418	-12.6335418352086	-2.34644576763404	Commercial	PI
41.6396576135428	-12.4834494122321	-4.11468600531071	Commercial	PI
41.6987801037118	-15.0150411865844	-1.46824004559348	Commercial	PI
41.5633091603732	-15.9573140622089	-1.91218715421114	Commercial	PI
44.1859773366181	-13.2529457722968	-0.90825271950639	Commercial	PI
41.00979290264	-16.4301722796795	-7.01407047787927	Commercial	PI
45.5178966974083	-19.2384654750226	-5.24556920823574	Commercial	PI
44.9908435716251	-13.7429496529347	0.239001996628965	Commercial	PI
45.0323371516006	-16.3547700226728	-3.00876787161095	Commercial	PI
48.745782043006	-8.74800600483415	-0.649045870944854	Commercial	PI
40.8081888755422	-20.3333919175137	-2.37053992612915	Commercial	PI
44.8503253583404	-13.6773832800969	1.1675570037448	Commercial	PI
45.6331076360557	-17.3808059061573	-2.07433757174401	Commercial	PI
46.9231688373543	-10.8898191700368	0.257623337708519	Commercial	PI
43.0180233861845	-17.3618076576235	-1.65800519579695	Commercial	PI
42.0041091723533	-16.3998127507385	2.05051891016415	Commercial	PI
42.9638199421771	-16.852942946014	-3.67304895295586	Commercial	PI
43.3032533256054	-18.4751554417727	-2.67515951330427	Commercial	PI
45.9912784972383	-17.7865582987731	-2.06477805961053	Commercial	PI
42.4472794042946	-19.8408112507432	-5.6676730489712	Commercial	PI
47.5105411922993	-12.3727168866681	-2.35484599732014	Commercial	PI
48.414012931802	-14.9200186407101	-2.81500162496479	Commercial	PI
43.5408687982966	-13.6551539384394	0.848533858251373	Commercial	PI
45.5327892526938	-14.656442255806	-3.37564489804925	Commercial	PI
48.2412426410108	-5.31074962363358	11.4503313289139	Local	PLPS
47.1582743062568	-11.7213640487713	7.10944694758404	Local	PLPS
44.9194293085694	-5.73536376085041	6.39971084409467	Local	PLPS
44.4550033990834	-10.5535223408309	7.5770095812112	Local	PLPS
48.7816737459357	-7.28553389063147	7.0343201878837	Local	PLPS
45.0822729079013	-11.8563701358532	6.19932425100972	Local	PLPS
47.7833621208345	-6.55745519029143	8.02841871749966	Local	PLPS
47.7834179482296	-11.3009548781456	1.17500657080906	Local	PLPS
49.6970513631533	-7.13963020482839	9.69520224826971	Local	PLPS
50.8506860115681	-8.65809161177202	7.60803646612234	Local	PLPS
48.9448873631486	-10.4143480838653	6.49014368440232	Local	PLPS
47.489007234521	-9.95067576216575	7.90849722696713	Local	PLPS
47.2325058785266	-9.21116430637209	7.18943857217071	Local	PLPS
47.533228965965	-6.96104572437071	6.82510185828933	Local	PLPS
51.5014473978062	-5.75050853581225	5.83457811639873	Local	PLPS
65.8543698971908	51.2447875030436	-15.0743788754763	WildBoar	EUWB
